provider_id,country_code,endpoint_id,canonical_entity,canonical_field,source_field,source_path,source_unit,canonical_unit,conversion,required,nullable,quality_rule,timezone_rule,notes,adapter_status
hydroinfo_hu,hu,hu-danube-current,stations,station_name_original,station name,table tr/td[2],,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,level_value,morning level,table tr/td[6],cm,cm,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,variation_24h_cm,variation,table tr/td[7],cm,cm,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,discharge_m3s,discharge,table tr/td[8],m3/s,m3/s,decimal comma to dot,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,water_temperature_c,temperature,table tr/td[9],degC,degC,decimal comma to dot,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,quality_flags,source_quality_code,provider role,station ID prefix,,,derive primary/republished only; do not alter measurement,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,stations,source_station_id,sifra,$.*[].sifra,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,stations,station_name_original,object key,$ keys,,,slug map from official page,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,measurement_datetime_local,datum,$.*[].datum,date,ISO8601,parse date; time unavailable,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,level_value,vodostaj,$.*[].vodostaj,cm,cm,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,quality_flags,canonical_quality_flag,latest date,max($.*[].datum),,,mark stale using configured threshold,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-stations,stations,source_station_id,hm_id,HTML link query hm_id,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-stations,stations,station_name_original,bold span,DUNAV table row,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,level_value,water level cell,linked report page,cm,cm,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,discharge_m3s,discharge cell,linked report page,m3/s,m3/s,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,water_temperature_c,temperature cell,linked report page,degC,degC,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,forecasts,forecast_value,forecast cell,prognoza/opseg page,cm,cm,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,source_station_uuid,uuid/value,item/uuid/value,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,source_station_id,nid/value,item/nid/value,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,station_name_original,field_localitatea/value,item/field_localitatea/value,,,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,river_km,field_km/value,item/field_km/value,km,km,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,latitude,lat,item/field_geolocation_demo_single/lat,degree,degree,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,stations,longitude,lng,item/field_geolocation_demo_single/lng,degree,degree,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,level_value,field_cota/value,item/field_cota/value,cm,cm,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,variation_24h_cm,field_variatia/value,item/field_variatia/value,cm,cm,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,water_temperature_c,field_temperatura_masurata/value,item/field_temperatura_masurata/value,degC,degC,identity,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,measurement_datetime_local,field_field_data_actualiz_cote/value,item/field_field_data_actualiz_cote/value,source datetime,ISO8601,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,forecast_issue_datetime_local,field_data_actualizare_prognoze/value,item/field_data_actualizare_prognoze/value,source datetime,ISO8601,identity,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,forecast_value,"field_tendinta_{24,48,72,96,120}h/value",item/field_tendinta_*h/value,cm,cm,map lead from field name,yes,no,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,quality_flags,canonical_quality_flag,zero forecast encoding,forecast fields,,,zero needs documented ambiguous/missing rule,no,yes,preserve source; null is not zero,preserve source/local and derive UTC only with documented zone,,candidate
pegelonline_de,de,de-rest-stations,stations,provider_id,adapter constant,pegelonline_de,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
pegelonline_de,de,de-rest-stations,stations,country_code,adapter constant,de,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
pegelonline_de,de,de-rest-stations,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
viadonau_at,at,at-gauge-list,stations,provider_id,adapter constant,viadonau_at,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
viadonau_at,at,at-gauge-list,stations,country_code,adapter constant,at,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
viadonau_at,at,at-gauge-list,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
shmu_sk,sk,sk-water-levels,stations,provider_id,adapter constant,shmu_sk,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
shmu_sk,sk,sk-water-levels,stations,country_code,adapter constant,sk,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
shmu_sk,sk,sk-water-levels,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
hydroinfo_hu,hu,hu-danube-current,stations,provider_id,adapter constant,hydroinfo_hu,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
hydroinfo_hu,hu,hu-danube-current,stations,country_code,adapter constant,hu,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
hydroinfo_hu,hu,hu-danube-current,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
vodniputovi_hr,hr,hr-level-json,stations,provider_id,adapter constant,vodniputovi_hr,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
vodniputovi_hr,hr,hr-level-json,stations,country_code,adapter constant,hr,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
vodniputovi_hr,hr,hr-level-json,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
hidmet_rs,rs,rs-stations,stations,provider_id,adapter constant,hidmet_rs,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
hidmet_rs,rs,rs-stations,stations,country_code,adapter constant,rs,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
hidmet_rs,rs,rs-stations,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
appd_bg,bg,bg-current-hydrology,stations,provider_id,adapter constant,appd_bg,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,partial
appd_bg,bg,bg-current-hydrology,stations,country_code,adapter constant,bg,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,partial
appd_bg,bg,bg-current-hydrology,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,partial
afdj_ro,ro,ro-xml,stations,provider_id,adapter constant,afdj_ro,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
afdj_ro,ro,ro-xml,stations,country_code,adapter constant,ro,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Canonical station contract constant.,candidate
afdj_ro,ro,ro-xml,stations,river_name,adapter constant,Danube,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Audit scope constant; preserve source river name as alias.,candidate
pegelonline_de,de,de-rest-stations,observations,provider_id,adapter constant,pegelonline_de,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
pegelonline_de,de,de-rest-stations,observations,source_station_uuid,uuid,$[].uuid,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
pegelonline_de,de,de-rest-stations,observations,measurement_datetime_or_date,currentMeasurement.timestamp,$[].timeseries[].currentMeasurement.timestamp,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
pegelonline_de,de,de-rest-stations,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
pegelonline_de,de,de-rest-stations,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,observations,provider_id,adapter constant,viadonau_at,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,observations,source_station_id,objectID,status.objectID,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
viadonau_at,at,at-gauge-status,observations,measurement_datetime_or_date,measureDate,status.measureDate,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
shmu_sk,sk,sk-water-levels,observations,provider_id,adapter constant,shmu_sk,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
shmu_sk,sk,sk-water-levels,observations,source_station_id,station option value,selected station ID,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
shmu_sk,sk,sk-water-levels,observations,measurement_datetime_or_date,measurement timestamp,HTML station table,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
shmu_sk,sk,sk-water-levels,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
shmu_sk,sk,sk-water-levels,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,provider_id,adapter constant,hydroinfo_hu,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,source_station_id,station code,table tr/td[1],,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
hydroinfo_hu,hu,hu-danube-current,observations,measurement_datetime_or_date,table edition date/time,table header,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hydroinfo_hu,hu,hu-danube-current,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,provider_id,adapter constant,vodniputovi_hr,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,source_station_id,sifra,$.*[].sifra,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
vodniputovi_hr,hr,hr-level-json,observations,measurement_datetime_or_date,datum,$.*[].datum,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
vodniputovi_hr,hr,hr-level-json,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,provider_id,adapter constant,hidmet_rs,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,source_station_id,hm_id,linked report,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
hidmet_rs,rs,rs-overview,observations,measurement_datetime_or_date,report date,linked report heading,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
hidmet_rs,rs,rs-overview,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,provider_id,adapter constant,afdj_ro,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,source_station_uuid,uuid/value,item/uuid/value,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,Foreign key to required station identifier.,candidate
afdj_ro,ro,ro-xml,observations,measurement_datetime_or_date,field_field_data_actualiz_cote/value,item/field_field_data_actualiz_cote/value,source date/time,ISO8601/date,parse without inventing time or timezone,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,level_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,observations,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,provider_id,adapter constant,viadonau_at,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,source_station_id,objectID,station linkage,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,target_datetime_or_lead_hours,forecast target date,forecast[].date,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,forecast_parameter,adapter constant,water_level,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,forecast_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
viadonau_at,at,at-gauge-status,forecasts,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
shmu_sk,sk,sk-forecast,forecasts,provider_id,adapter constant,shmu_sk,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
shmu_sk,sk,sk-forecast,forecasts,source_station_id,station option value,station linkage,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
shmu_sk,sk,sk-forecast,forecasts,target_datetime_or_lead_hours,forecast horizon,forecast table column,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
shmu_sk,sk,sk-forecast,forecasts,forecast_parameter,adapter constant,water_level,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
shmu_sk,sk,sk-forecast,forecasts,forecast_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
shmu_sk,sk,sk-forecast,forecasts,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,provider_id,adapter constant,hidmet_rs,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,source_station_id,hm_id,station linkage,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,target_datetime_or_lead_hours,forecast day,forecast table column,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,forecast_parameter,adapter constant,water_level,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,forecast_unit,documented/table unit,cm,cm,cm,constant only where demonstrated,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
hidmet_rs,rs,rs-overview,forecasts,source_file_sha256,raw artifact,ingestion source_file,bytes,hex SHA-256,SHA-256,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,partial
afdj_ro,ro,ro-xml,forecasts,provider_id,adapter constant,afdj_ro,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,source_station_uuid,uuid/value,station linkage,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
afdj_ro,ro,ro-xml,forecasts,target_datetime_or_lead_hours,lead hours,field_tendinta_*h field name,,,identity,yes,no,"preserve source; missing/blank is null, never zero",preserve source/local; derive UTC only with documented zone,,candidate
